Date,State,Confirmed,Deceased,Recovered
2020-05-23,State Unassigned,279,0,0
2020-05-23,Tamil Nadu,759,5,363
2020-05-23,Telangana,52,1,25
2020-05-23,Total,6663,142,2576
2020-05-23,Tripura,16,0,0
2020-05-23,Uttar Pradesh,282,3,82
2020-05-23,Uttarakhand,91,0,2
2020-05-23,West Bengal,127,4,60
2020-05-24,Andaman and Nicobar Islands,0,0,0
2020-05-24,Andhra Pradesh,66,0,62
2020-05-24,Arunachal Pradesh,1,0,0
2020-05-24,Assam,46,0,1
2020-05-24,Bihar,180,0,49
2020-05-24,Chandigarh,37,1,0
2020-05-24,Chhattisgarh,38,0,0
2020-05-24,DD,0,0,0
2020-05-24,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-24,Delhi,508,30,273
2020-05-24,Goa,11,0,0
2020-05-24,Gujarat,394,29,243
2020-05-24,Haryana,53,0,15
2020-05-24,Himachal Pradesh,18,0,2
2020-05-24,Jammu and Kashmir,52,0,35
2020-05-24,Jharkhand,20,1,7
2020-05-24,Karnataka,130,0,46
2020-05-24,Kerala,53,1,5
2020-05-24,Ladakh,3,0,0
2020-05-24,Lakshadweep,0,0,0
2020-05-24,Madhya Pradesh,294,9,141
2020-05-24,Maharashtra,3041,58,1196
2020-05-24,Manipur,3,0,2
2020-05-24,Meghalaya,0,0,0
2020-05-24,Mizoram,0,0,0
2020-05-24,Nagaland,0,0,0
2020-05-24,Odisha,67,0,53
2020-05-24,Puducherry,15,0,2
2020-05-24,Punjab,15,1,28
2020-05-24,Rajasthan,286,3,62
2020-05-24,Sikkim,0,0,0
2020-05-24,State Unassigned,439,0,0
2020-05-24,Tamil Nadu,765,8,833
2020-05-24,Telangana,41,4,24
2020-05-24,Total,7111,156,3285
2020-05-24,Tripura,3,0,13
2020-05-24,Uttar Pradesh,251,6,132
2020-05-24,Uttarakhand,73,2,3
2020-05-24,West Bengal,208,3,58
2020-05-25,Andaman and Nicobar Islands,0,0,0
2020-05-25,Andhra Pradesh,106,0,51
2020-05-25,Arunachal Pradesh,0,0,0
2020-05-25,Assam,156,0,5
2020-05-25,Bihar,163,2,31
2020-05-25,Chandigarh,4,0,8
2020-05-25,Chhattisgarh,40,0,3
2020-05-25,DD,0,0,0
2020-05-25,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-25,Delhi,635,15,231
2020-05-25,Goa,1,0,3
2020-05-25,Gujarat,405,30,224
2020-05-25,Haryana,29,0,37
2020-05-25,Himachal Pradesh,20,0,4
2020-05-25,Jammu and Kashmir,47,2,0
2020-05-25,Jharkhand,35,0,0
2020-05-25,Karnataka,93,2,51
2020-05-25,Kerala,49,0,12
2020-05-25,Ladakh,1,0,0
2020-05-25,Lakshadweep,0,0,0
2020-05-25,Madhya Pradesh,194,10,163
2020-05-25,Maharashtra,2436,60,1186
2020-05-25,Manipur,4,0,0
2020-05-25,Meghalaya,1,0,0
2020-05-25,Mizoram,0,0,0
2020-05-25,Nagaland,3,0,0
2020-05-25,Odisha,102,0,99
2020-05-25,Puducherry,8,0,5
2020-05-25,Punjab,21,0,15
2020-05-25,Rajasthan,272,4,208
2020-05-25,Sikkim,0,0,0
2020-05-25,State Unassigned,304,0,0
2020-05-25,Tamil Nadu,805,7,407
2020-05-25,Telangana,66,3,72
2020-05-25,Total,6414,150,3012
2020-05-25,Tripura,4,0,0
2020-05-25,Uttar Pradesh,229,8,122
2020-05-25,Uttarakhand,32,1,0
2020-05-25,West Bengal,149,6,75
2020-05-26,Andaman and Nicobar Islands,0,0,0
2020-05-26,Andhra Pradesh,97,1,125
2020-05-26,Arunachal Pradesh,0,0,0
2020-05-26,Assam,134,0,0
2020-05-26,Bihar,231,1,67
2020-05-26,Chandigarh,12,0,0
2020-05-26,Chhattisgarh,68,0,12
2020-05-26,DD,0,0,0
2020-05-26,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-26,Delhi,412,12,183
2020-05-26,Goa,0,0,9
2020-05-26,Gujarat,361,27,501
2020-05-26,Haryana,92,0,22
2020-05-26,Himachal Pradesh,24,0,0
2020-05-26,Jammu and Kashmir,91,1,24
2020-05-26,Jharkhand,21,0,5
2020-05-26,Karnataka,101,0,59
2020-05-26,Kerala,67,1,10
2020-05-26,Ladakh,0,0,0
2020-05-26,Lakshadweep,0,0,0
2020-05-26,Madhya Pradesh,165,5,118
2020-05-26,Maharashtra,2091,97,1168
2020-05-26,Manipur,3,0,0
2020-05-26,Meghalaya,5,0,0
2020-05-26,Mizoram,0,0,0
2020-05-26,Nagaland,1,0,0
2020-05-26,Odisha,79,0,84
2020-05-26,Puducherry,0,0,0
2020-05-26,Punjab,25,0,5
2020-05-26,Rajasthan,236,3,220
2020-05-26,Sikkim,0,0,0
2020-05-26,State Unassigned,328,0,0
2020-05-26,Tamil Nadu,646,11,611
2020-05-26,Telangana,112,1,120
2020-05-26,Total,5907,173,3585
2020-05-26,Tripura,34,0,0
2020-05-26,Uttar Pradesh,227,8,164
2020-05-26,Uttarakhand,51,0,6
2020-05-26,West Bengal,193,5,72
2020-05-27,Andaman and Nicobar Islands,0,0,0
2020-05-27,Andhra Pradesh,134,1,48
2020-05-27,Arunachal Pradesh,0,0,0
2020-05-27,Assam,101,0,25
2020-05-27,Bihar,68,1,118
2020-05-27,Chandigarh,1,0,0
2020-05-27,Chhattisgarh,4,0,4
2020-05-27,DD,0,0,0
2020-05-27,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-27,Delhi,792,15,310
2020-05-27,Goa,1,0,9
2020-05-27,Gujarat,376,23,410
2020-05-27,Haryana,76,2,14
2020-05-27,Himachal Pradesh,26,2,3
2020-05-27,Jammu and Kashmir,162,2,21
2020-05-27,Jharkhand,7,0,0
2020-05-27,Karnataka,135,3,17
2020-05-27,Kerala,40,0,10
2020-05-27,Ladakh,1,0,0
2020-05-27,Lakshadweep,0,0,0
2020-05-27,Madhya Pradesh,237,8,238
2020-05-27,Maharashtra,2190,105,964
2020-05-27,Manipur,5,0,0
2020-05-27,Meghalaya,0,0,0
2020-05-27,Mizoram,0,0,0
2020-05-27,Nagaland,5,0,0
2020-05-27,Odisha,76,0,79
2020-05-27,Puducherry,0,0,0
2020-05-27,Punjab,33,0,0
2020-05-27,Rajasthan,280,3,286
2020-05-27,Sikkim,0,0,0
2020-05-27,State Unassigned,1043,0,0
2020-05-27,Tamil Nadu,817,6,567
2020-05-27,Telangana,107,6,37
2020-05-27,Total,7246,188,3434
2020-05-27,Tripura,10,0,0
2020-05-27,Uttar Pradesh,267,5,167
2020-05-27,Uttarakhand,69,0,15
2020-05-27,West Bengal,183,6,92
2020-05-28,Andaman and Nicobar Islands,0,0,0
2020-05-28,Andhra Pradesh,128,1,68
2020-05-28,Arunachal Pradesh,1,0,0
2020-05-28,Assam,97,0,16
2020-05-28,Bihar,149,0,132
2020-05-28,Chandigarh,10,0,2
2020-05-28,Chhattisgarh,34,0,0
2020-05-28,DD,0,0,0
2020-05-28,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-28,Delhi,1024,13,231
2020-05-28,Goa,1,0,1
2020-05-28,Gujarat,367,22,454
2020-05-28,Haryana,123,1,43
2020-05-28,Himachal Pradesh,8,0,7
2020-05-28,Jammu and Kashmir,115,1,5
2020-05-28,Jharkhand,6,0,0
2020-05-28,Karnataka,115,0,53
2020-05-28,Kerala,85,1,3
2020-05-28,Ladakh,20,0,0
2020-05-28,Lakshadweep,0,0,0
2020-05-28,Madhya Pradesh,192,8,123
2020-05-28,Maharashtra,2598,85,698
2020-05-28,Manipur,11,0,0
2020-05-28,Meghalaya,1,0,0
2020-05-28,Mizoram,0,0,0
2020-05-28,Nagaland,9,0,0
2020-05-28,Odisha,67,0,75
2020-05-28,Puducherry,4,0,0
2020-05-28,Punjab,19,0,28
2020-05-28,Rajasthan,251,7,253
2020-05-28,Sikkim,0,0,0
2020-05-28,State Unassigned,319,0,0
2020-05-28,Tamil Nadu,827,12,639
2020-05-28,Telangana,117,4,24
2020-05-28,Total,7254,176,3171
2020-05-28,Tripura,2,0,2
2020-05-28,Uttar Pradesh,179,15,224
2020-05-28,Uttarakhand,31,0,0
2020-05-28,West Bengal,344,6,90
2020-05-29,Andaman and Nicobar Islands,0,0,0
2020-05-29,Andhra Pradesh,85,1,101
2020-05-29,Arunachal Pradesh,0,0,0
2020-05-29,Assam,177,0,22
2020-05-29,Bihar,174,0,159
2020-05-29,Chandigarh,0,0,0
2020-05-29,Chhattisgarh,17,1,17
2020-05-29,DD,0,0,0
2020-05-29,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-29,Delhi,1105,82,351
2020-05-29,Goa,0,0,3
2020-05-29,Gujarat,372,20,608
2020-05-29,Haryana,217,0,59
2020-05-29,Himachal Pradesh,14,0,10
2020-05-29,Jammu and Kashmir,128,1,16
2020-05-29,Jharkhand,82,1,63
2020-05-29,Karnataka,248,1,60
2020-05-29,Kerala,62,1,10
2020-05-29,Ladakh,0,0,0
2020-05-29,Lakshadweep,0,0,0
2020-05-29,Madhya Pradesh,192,13,219
2020-05-29,Maharashtra,2682,116,8381
2020-05-29,Manipur,4,0,2
2020-05-29,Meghalaya,6,0,0
2020-05-29,Mizoram,0,0,0
2020-05-29,Nagaland,7,0,0
2020-05-29,Odisha,63,2,90
2020-05-29,Puducherry,4,0,6
2020-05-29,Punjab,39,2,3
2020-05-29,Rajasthan,298,4,429
2020-05-29,Sikkim,0,0,0
2020-05-29,State Unassigned,341,0,0
2020-05-29,Tamil Nadu,874,9,765
2020-05-29,Telangana,169,4,36
2020-05-29,Total,8138,269,11735
2020-05-29,Tripura,10,0,0
2020-05-29,Uttar Pradesh,275,4,195
2020-05-29,Uttarakhand,216,0,23
2020-05-29,West Bengal,277,7,107
2020-05-30,Andaman and Nicobar Islands,0,0,0
2020-05-30,Andhra Pradesh,131,0,55
2020-05-30,Arunachal Pradesh,1,0,0
2020-05-30,Assam,159,0,38
2020-05-30,Bihar,206,6,102
2020-05-30,Chandigarh,0,0,10
2020-05-30,Chhattisgarh,32,0,2
2020-05-30,DD,0,0,0
2020-05-30,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-30,Delhi,1163,18,229
2020-05-30,Goa,1,0,1
2020-05-30,Gujarat,412,27,621
2020-05-30,Haryana,202,1,31
2020-05-30,Himachal Pradesh,18,0,24
2020-05-30,Jammu and Kashmir,177,0,33
2020-05-30,Jharkhand,73,0,40
2020-05-30,Karnataka,141,1,103
2020-05-30,Kerala,58,1,10
2020-05-30,Ladakh,3,0,0
2020-05-30,Lakshadweep,0,0,0
2020-05-30,Madhya Pradesh,246,9,175
2020-05-30,Maharashtra,2940,99,1084
2020-05-30,Manipur,1,0,0
2020-05-30,Meghalaya,0,0,0
2020-05-30,Mizoram,0,0,0
2020-05-30,Nagaland,11,0,0
2020-05-30,Odisha,96,0,73
2020-05-30,Puducherry,0,0,0
2020-05-30,Punjab,36,2,18
2020-05-30,Rajasthan,252,9,495
2020-05-30,Sikkim,0,0,0
2020-05-30,State Unassigned,370,0,0
2020-05-30,Tamil Nadu,938,6,687
2020-05-30,Telangana,74,6,31
2020-05-30,Total,8364,205,4303
2020-05-30,Tripura,17,0,5
2020-05-30,Uttar Pradesh,256,12,241
2020-05-30,Uttarakhand,33,1,0
2020-05-30,West Bengal,317,7,195
2020-05-31,Andaman and Nicobar Islands,0,0,0
2020-05-31,Andhra Pradesh,110,2,51
2020-05-31,Arunachal Pradesh,0,0,0
2020-05-31,Assam,123,0,22
2020-05-31,Bihar,242,2,209
2020-05-31,Chandigarh,4,0,0
2020-05-31,Chhattisgarh,51,0,12
2020-05-31,DD,0,0,0
2020-05-31,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-31,Delhi,1295,57,403
2020-05-31,Goa,1,0,2
2020-05-31,Gujarat,438,31,689
2020-05-31,Haryana,168,0,77
2020-05-31,Himachal Pradesh,18,0,9
2020-05-31,Jammu and Kashmir,105,0,19
2020-05-31,Jharkhand,41,0,0
2020-05-31,Karnataka,299,2,221
2020-05-31,Kerala,61,0,15
2020-05-31,Ladakh,0,0,4
2020-05-31,Lakshadweep,0,0,0
2020-05-31,Madhya Pradesh,198,7,398
2020-05-31,Maharashtra,2487,89,1248
2020-05-31,Manipur,11,0,5
2020-05-31,Meghalaya,0,0,0
2020-05-31,Mizoram,0,0,0
2020-05-31,Nagaland,7,0,0
2020-05-31,Odisha,129,0,76
2020-05-31,Puducherry,13,0,2
2020-05-31,Punjab,30,1,20
2020-05-31,Rajasthan,214,1,293
2020-05-31,Sikkim,0,0,0
2020-05-31,State Unassigned,448,0,0
2020-05-31,Tamil Nadu,1149,13,757
2020-05-31,Telangana,199,5,16
2020-05-31,Total,8789,222,4928
2020-05-31,Tripura,45,0,1
2020-05-31,Uttar Pradesh,374,4,192
2020-05-31,Uttarakhand,158,0,0
2020-05-31,West Bengal,371,8,187
2020-06-01,Andaman and Nicobar Islands,0,0,0
2020-06-01,Andhra Pradesh,105,2,34
2020-06-01,Arunachal Pradesh,18,0,0
2020-06-01,Assam,146,0,99
2020-06-01,Bihar,138,0,221
2020-06-01,Chandigarh,4,0,15
2020-06-01,Chhattisgarh,49,0,7
2020-06-01,DD,0,0,0
2020-06-01,Dadra and Nagar Haveli and Daman and Diu,1,0,0
2020-06-01,Delhi,990,50,268
2020-06-01,Goa,2,0,6
2020-06-01,Gujarat,423,25,861
2020-06-01,Haryana,265,1,7
2020-06-01,Himachal Pradesh,9,0,2
2020-06-01,Jammu and Kashmir,155,3,19
2020-06-01,Jharkhand,26,0,40
2020-06-01,Karnataka,187,1,100
2020-06-01,Kerala,57,1,18
2020-06-01,Ladakh,0,0,0
2020-06-01,Lakshadweep,0,0,0
2020-06-01,Madhya Pradesh,194,8,161
2020-06-01,Maharashtra,2358,76,779
2020-06-01,Manipur,12,0,0
2020-06-01,Meghalaya,1,0,0
2020-06-01,Mizoram,0,0,0
2020-06-01,Nagaland,0,0,0
2020-06-01,Odisha,156,0,119
2020-06-01,Puducherry,9,0,0
2020-06-01,Punjab,38,-1,13
2020-06-01,Rajasthan,269,5,181
2020-06-01,Sikkim,0,0,0
2020-06-01,State Unassigned,139,0,0
2020-06-01,Tamil Nadu,1162,11,413
2020-06-01,Telangana,94,6,63
2020-06-01,Total,7723,201,3882
2020-06-01,Tripura,107,0,0
2020-06-01,Uttar Pradesh,286,5,187
2020-06-01,Uttarakhand,52,0,120
2020-06-01,West Bengal,271,8,149
2020-06-02,Andaman and Nicobar Islands,0,0,0
2020-06-02,Andhra Pradesh,115,0,40
2020-06-02,Arunachal Pradesh,2,0,0
2020-06-02,Assam,74,0,53
2020-06-02,Bihar,151,1,62
2020-06-02,Chandigarh,4,1,0
2020-06-02,Chhattisgarh,15,1,9
2020-06-02,DD,0,0,0
2020-06-02,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-06-02,Delhi,1298,33,497
2020-06-02,Goa,6,0,7
2020-06-02,Gujarat,415,29,1114
2020-06-02,Haryana,296,2,14
2020-06-02,Himachal Pradesh,5,0,18
2020-06-02,Jammu and Kashmir,117,2,7
2020-06-02,Jharkhand,61,0,0
2020-06-02,Karnataka,388,0,75
2020-06-02,Kerala,86,1,19
2020-06-02,Ladakh,4,1,0
2020-06-02,Lakshadweep,0,0,0
2020-06-02,Madhya Pradesh,137,6,218
2020-06-02,Maharashtra,2287,103,1225
2020-06-02,Manipur,6,0,3
2020-06-02,Meghalaya,2,0,0
2020-06-02,Mizoram,12,0,0
2020-06-02,Nagaland,6,0,0
2020-06-02,Odisha,141,0,80
2020-06-02,Puducherry,0,0,0
2020-06-02,Punjab,41,2,17
2020-06-02,Rajasthan,273,4,222
2020-06-02,Sikkim,0,0,0
2020-06-02,State Unassigned,784,0,0
2020-06-02,Tamil Nadu,1091,13,536
2020-06-02,Telangana,99,4,35
2020-06-02,Total,8812,222,4531
2020-06-02,Tripura,48,0,0
2020-06-02,Uttar Pradesh,368,7,146
2020-06-02,Uttarakhand,84,2,30
2020-06-02,West Bengal,396,10,104
2020-06-03,Andaman and Nicobar Islands,0,0,0
2020-06-03,Andhra Pradesh,180,4,50
2020-06-03,Arunachal Pradesh,10,0,0
2020-06-03,Assam,271,0,76
2020-06-03,Bihar,230,1,222
2020-06-03,Chandigarh,0,0,0
2020-06-03,Chhattisgarh,64,0,40
2020-06-03,DD,0,0,0
2020-06-03,Dadra and Nagar Haveli and Daman and Diu,8,0,0
2020-06-03,Delhi,1513,59,299
2020-06-03,Goa,47,0,0
2020-06-03,Gujarat,485,30,318
2020-06-03,Haryana,302,0,20
2020-06-03,Himachal Pradesh,14,0,10
2020-06-03,Jammu and Kashmir,139,1,54
2020-06-03,Jharkhand,42,0,1
2020-06-03,Karnataka,267,1,111
2020-06-03,Kerala,82,0,24
2020-06-03,Ladakh,9,0,1
2020-06-03,Lakshadweep,0,0,0
2020-06-03,Madhya Pradesh,168,7,224
2020-06-03,Maharashtra,2560,122,996
2020-06-03,Manipur,19,0,24
2020-06-03,Meghalaya,3,0,1
2020-06-03,Mizoram,1,0,0
2020-06-03,Nagaland,9,0,0
2020-06-03,Odisha,143,0,91
2020-06-03,Puducherry,11,0,8
2020-06-03,Punjab,34,1,12
2020-06-03,Rajasthan,279,6,309
2020-06-03,Sikkim,1,0,0
2020-06-03,State Unassigned,709,0,0
2020-06-03,Tamil Nadu,1286,8,610
2020-06-03,Telangana,129,7,30
2020-06-03,Total,9689,259,3789
2020-06-03,Tripura,151,0,0
2020-06-03,Uttar Pradesh,141,1,81
2020-06-03,Uttarakhand,42,1,7
2020-06-03,West Bengal,340,10,170
2020-06-04,Andaman and Nicobar Islands,0,0,0
2020-06-04,Andhra Pradesh,141,3,65
2020-06-04,Arunachal Pradesh,5,0,0
2020-06-04,Assam,285,0,46
2020-06-04,Bihar,126,3,95
2020-06-04,Chandigarh,1,0,8
2020-06-04,Chhattisgarh,147,0,36
2020-06-04,DD,0,0,0
2020-06-04,Dadra and Nagar Haveli and Daman and Diu,3,0,0
2020-06-04,Delhi,1359,44,356
2020-06-04,Goa,40,0,0
2020-06-04,Gujarat,492,33,455
2020-06-04,Haryana,327,1,34
2020-06-04,Himachal Pradesh,24,0,29
2020-06-04,Jammu and Kashmir,285,1,41
2020-06-04,Jharkhand,63,1,69
2020-06-04,Karnataka,257,4,106
2020-06-04,Kerala,94,3,39
2020-06-04,Ladakh,4,0,0
2020-06-04,Lakshadweep,0,0,0
2020-06-04,Madhya Pradesh,174,6,192
2020-06-04,Maharashtra,2933,123,1352
2020-06-04,Manipur,16,0,0
2020-06-04,Meghalaya,0,0,0
2020-06-04,Mizoram,3,0,0
2020-06-04,Nagaland,22,0,0
2020-06-04,Odisha,90,0,65
2020-06-04,Puducherry,9,0,4
2020-06-04,Punjab,39,0,14
2020-06-04,Rajasthan,210,4,360
2020-06-04,Sikkim,0,0,0
2020-06-04,State Unassigned,360,0,0
2020-06-04,Tamil Nadu,1384,15,585
2020-06-04,Telangana,127,6,31
2020-06-04,Total,9847,274,4390
2020-06-04,Tripura,24,0,0
2020-06-04,Uttar Pradesh,367,15,182
2020-06-04,Uttarakhand,68,2,38
2020-06-04,West Bengal,368,10,188
2020-06-05,Andaman and Nicobar Islands,0,0,0
2020-06-05,Andhra Pradesh,138,2,36
2020-06-05,Arunachal Pradesh,4,0,0
2020-06-05,Assam,128,0,50
2020-06-05,Bihar,146,1,113
2020-06-05,Chandigarh,7,0,51
2020-06-05,Chhattisgarh,90,0,25
2020-06-05,DD,0,0,0
2020-06-05,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-06-05,Delhi,1330,49,417
2020-06-05,Goa,30,0,8
2020-06-05,Gujarat,510,35,344
2020-06-05,Haryana,316,0,86
2020-06-05,Himachal Pradesh,10,0,10
2020-06-05,Jammu and Kashmir,182,1,38
2020-06-05,Jharkhand,95,1,69
2020-06-05,Karnataka,515,0,83
2020-06-05,Kerala,111,0,22
2020-06-05,Ladakh,3,0,0
2020-06-05,Lakshadweep,0,0,0
2020-06-05,Madhya Pradesh,234,7,241
2020-06-05,Maharashtra,2436,139,1466
2020-06-05,Manipur,8,0,0
2020-06-05,Meghalaya,0,0,0
2020-06-05,Mizoram,7,0,0
2020-06-05,Nagaland,27,0,0
2020-06-05,Odisha,130,1,123
2020-06-05,Puducherry,5,0,6
2020-06-05,Punjab,46,1,26
2020-06-05,Rajasthan,222,5,255
2020-06-05,Sikkim,1,0,0
2020-06-05,State Unassigned,127,0,0
2020-06-05,Tamil Nadu,1438,12,861
2020-06-05,Telangana,143,8,40
2020-06-05,Total,9472,286,4770
2020-06-05,Tripura,48,0,0
2020-06-05,Uttar Pradesh,496,12,209
2020-06-05,Uttarakhand,62,1,47
2020-06-05,West Bengal,427,11,144
2020-06-06,Andaman and Nicobar Islands,0,0,0
2020-06-06,Andhra Pradesh,210,0,75
2020-06-06,Arunachal Pradesh,2,0,0
2020-06-06,Assam,230,0,79
2020-06-06,Bihar,233,0,65
2020-06-06,Chandigarh,3,0,0
2020-06-06,Chhattisgarh,60,2,28
2020-06-06,DD,0,0,0
2020-06-06,Dadra and Nagar Haveli and Daman and Diu,5,0,0
2020-06-06,Delhi,1320,53,349
2020-06-06,Goa,71,0,0
2020-06-06,Gujarat,498,29,313
2020-06-06,Haryana,355,0,71
2020-06-06,Himachal Pradesh,7,0,5
2020-06-06,Jammu and Kashmir,143,3,40
2020-06-06,Jharkhand,106,0,38
2020-06-06,Karnataka,378,2,280
2020-06-06,Kerala,108,1,50
2020-06-06,Ladakh,2,0,2
2020-06-06,Lakshadweep,0,0,0
2020-06-06,Madhya Pradesh,232,15,230
2020-06-06,Maharashtra,2739,120,2243
2020-06-06,Manipur,25,0,14
2020-06-06,Meghalaya,0,0,0
2020-06-06,Mizoram,0,0,0
2020-06-06,Nagaland,0,0,8
2020-06-06,Odisha,173,0,112
2020-06-06,Puducherry,3,0,5
2020-06-06,Punjab,54,2,23
2020-06-06,Rajasthan,253,13,142
2020-06-06,Sikkim,4,0,0
2020-06-06,State Unassigned,582,0,0
2020-06-06,Tamil Nadu,1458,19,633
2020-06-06,Telangana,206,10,83
2020-06-06,Total,10408,297,5433
2020-06-06,Tripura,55,0,0
2020-06-06,Uttar Pradesh,370,11,260
2020-06-06,Uttarakhand,88,0,78
2020-06-06,West Bengal,435,17,207
2020-06-07,Andaman and Nicobar Islands,0,0,0
2020-06-07,Andhra Pradesh,199,2,29
2020-06-07,Arunachal Pradesh,3,0,0
2020-06-07,Assam,208,0,48
2020-06-07,Bihar,239,1,107
2020-06-07,Chandigarh,2,0,1
2020-06-07,Chhattisgarh,150,0,7
2020-06-07,DD,0,0,0
2020-06-07,Dadra and Nagar Haveli and Daman and Diu,1,0,1
2020-06-07,Delhi,1282,51,335
2020-06-07,Goa,33,0,0
2020-06-07,Gujarat,480,30,319
2020-06-07,Haryana,496,4,194
2020-06-07,Himachal Pradesh,11,0,28
2020-06-07,Jammu and Kashmir,620,2,90
2020-06-07,Jharkhand,75,0,17
2020-06-07,Karnataka,239,2,159
2020-06-07,Kerala,107,0,41
2020-06-07,Ladakh,4,0,0
2020-06-07,Lakshadweep,0,0,0
2020-06-07,Madhya Pradesh,173,13,223
2020-06-07,Maharashtra,3007,91,1924
2020-06-07,Manipur,15,0,0
2020-06-07,Meghalaya,3,0,0
2020-06-07,Mizoram,10,0,0
2020-06-07,Nagaland,9,0,0
2020-06-07,Odisha,75,1,178
2020-06-07,Puducherry,12,0,1
2020-06-07,Punjab,93,1,14
2020-06-07,Rajasthan,262,9,253
2020-06-07,Sikkim,0,0,0
2020-06-07,State Unassigned,418,0,0
2020-06-07,Tamil Nadu,1515,18,604
2020-06-07,Telangana,154,14,32
2020-06-07,Total,10882,261,5191
2020-06-07,Tripura,53,0,19
2020-06-07,Uttar Pradesh,433,7,277
2020-06-07,Uttarakhand,52,2,106
2020-06-07,West Bengal,449,13,184
2020-06-08,Andaman and Nicobar Islands,0,0,0
2020-06-08,Andhra Pradesh,154,0,42
2020-06-08,Arunachal Pradesh,6,0,0
2020-06-08,Assam,154,0,148
2020-06-08,Bihar,177,1,137
2020-06-08,Chandigarh,6,0,11
2020-06-08,Chhattisgarh,124,0,69
2020-06-08,DD,0,0,0
2020-06-08,Dadra and Nagar Haveli and Daman and Diu,2,0,0
2020-06-08,Delhi,1007,62,358
2020-06-08,Goa,30,0,2
2020-06-08,Gujarat,477,31,321
2020-06-08,Haryana,406,11,226
2020-06-08,Himachal Pradesh,10,0,5
2020-06-08,Jammu and Kashmir,198,4,108
2020-06-08,Jharkhand,187,0,29
2020-06-08,Karnataka,308,3,309
2020-06-08,Kerala,91,1,11
2020-06-08,Ladakh,0,0,0
2020-06-08,Lakshadweep,0,0,0
2020-06-08,Madhya Pradesh,237,2,205
2020-06-08,Maharashtra,2554,109,1661
2020-06-08,Manipur,100,0,6
2020-06-08,Meghalaya,3,0,0
2020-06-08,Mizoram,8,0,0
2020-06-08,Nagaland,6,0,0
2020-06-08,Odisha,138,0,99
2020-06-08,Puducherry,9,0,4
2020-06-08,Punjab,55,2,22
2020-06-08,Rajasthan,277,6,363
2020-06-08,Sikkim,0,0,0
2020-06-08,State Unassigned,-773,0,0
2020-06-08,Tamil Nadu,1562,17,528
2020-06-08,Telangana,92,5,0
2020-06-08,Total,8536,271,5171
2020-06-08,Tripura,38,0,0
2020-06-08,Uttar Pradesh,411,8,159
2020-06-08,Uttarakhand,56,0,186
2020-06-08,West Bengal,426,9,162
2020-06-09,Andaman and Nicobar Islands,1,0,0
2020-06-09,Andhra Pradesh,69,2,48
2020-06-09,Arunachal Pradesh,0,0,1
2020-06-09,Assam,215,1,312
2020-06-09,Bihar,208,2,228
2020-06-09,Chandigarh,6,0,0
2020-06-09,Chhattisgarh,14,1,12
2020-06-09,DD,0,0,0
2020-06-09,Dadra and Nagar Haveli and Daman and Diu,2,0,0
2020-06-09,Delhi,1366,31,504
2020-06-09,Goa,29,0,0
2020-06-09,Gujarat,470,33,409
2020-06-09,Haryana,355,6,107
2020-06-09,Himachal Pradesh,16,0,14
2020-06-09,Jammu and Kashmir,61,3,182
2020-06-09,Jharkhand,126,1,40
2020-06-09,Karnataka,161,2,164
2020-06-09,Kerala,91,0,34
2020-06-09,Ladakh,5,0,0
2020-06-09,Lakshadweep,0,0,0
2020-06-09,Madhya Pradesh,211,6,193
2020-06-09,Maharashtra,2258,120,1664
2020-06-09,Manipur,32,0,6
2020-06-09,Meghalaya,4,0,0
2020-06-09,Mizoram,46,0,0
2020-06-09,Nagaland,5,0,2
2020-06-09,Odisha,146,0,140
2020-06-09,Puducherry,4,0,2
2020-06-09,Punjab,56,2,39
2020-06-09,Rajasthan,369,9,211
2020-06-09,Sikkim,6,0,3
2020-06-09,State Unassigned,874,0,0
2020-06-09,Tamil Nadu,1685,18,798
2020-06-09,Telangana,178,6,0
2020-06-09,Total,9981,272,5634
2020-06-09,Tripura,26,1,0
2020-06-09,Uttar Pradesh,388,18,325
2020-06-09,Uttarakhand,126,0,41
2020-06-09,West Bengal,372,10,155
2020-06-10,Andaman and Nicobar Islands,1,0,0
2020-06-10,Andhra Pradesh,365,1,110
2020-06-10,Arunachal Pradesh,4,0,2
2020-06-10,Assam,235,1,152
2020-06-10,Bihar,243,1,164
2020-06-10,Chandigarh,2,0,4
2020-06-10,Chhattisgarh,51,1,4
2020-06-10,DD,0,0,0
2020-06-10,Dadra and Nagar Haveli and Daman and Diu,5,0,0
2020-06-10,Delhi,1501,79,384
2020-06-10,Goa,28,0,0
2020-06-10,Gujarat,510,34,370
2020-06-10,Haryana,370,7,381
2020-06-10,Himachal Pradesh,14,1,13
2020-06-10,Jammu and Kashmir,161,3,165
